uid,premise,hypothesis,reason,label,predicted_label,match,predicted_score_0,predicted_score_1,predicted_score_2
de7989b1-8dd3-4152-a73f-050d6c546292,"There have been four head coaches of the Houston Texans, a professional American football team based in Houston, Texas, United States. The Texans play in the South Division of the American Football Conference (AFC) in the National Football League (NFL).",The Houston Texans have had less than sixty head coaches.,"They've only had four, which is much less than sixty. It's difficult perhaps because the numbers are so far apart it somehow confuses the system.",0,0,,1.722923279,-1.146569848,-0.870522141
756c61de-698c-4301-8778-a024c3d91f82,"Babes in Arms is a 1937 musical comedy with music by Richard Rodgers, lyrics by Lorenz Hart and book by Rodgers and Hart. It concerns a group of small-town Long Island teenagers who put on a show to avoid being sent to a work farm by the town sheriff when their actor parents go on the road for five months in an effort to earn some money by reviving vaudeville.",Rodgers and Hart wrote a funny musical ,comedies are funny,0,1,,-1.251069307,2.721940756,-1.55483079
0e824880-8669-418a-ae69-76f734a0aa5d,"Bosch is an American police procedural web television series produced by Amazon Studios and Fabrik Entertainment. It stars Titus Welliver as Los Angeles Police detective Harry Bosch. The show was developed for Amazon by Eric Overmyer and the first season takes its inspiration from three of Michael Connelly’s novels: ""City of Bones"", ""Echo Park"", and ""The Concrete Blonde"".",Bosch is Mexican.,Bosch is not American.,2,1,,-2.017273188,1.528098464,0.23330979
a90da65f-463f-4630-9cb1-79c768d8aaf2,"NASA John H. Glenn Research Center at Lewis Field is a NASA center, located within the cities of Brook Park and Cleveland between Cleveland Hopkins International Airport and the Cleveland Metroparks's Rocky River Reservation, with a subsidiary facility in Sandusky, Ohio. Its director is Janet L. Kavandi.",NASA John H. Glenn Research Center is located near a large river.,It could be correct or incorrect as it does not state what the geography is like around its location.,1,0,,2.313929319,-0.067779653,-2.460401535
11f5142c-4621-4f93-a66e-9a3436bef9fd,"Mark Donovan (born 12 October 1968) is a Welsh character actor best known for his roles in productions such as ""Shaun of the Dead"", ""Black Books"", ""In Bruges"", and ""Murder Investigation Team"". He also played a brief scene of Hamlet in an episode of the David Renwick comedy-drama, ""Love Soup"". His stage roles include Gozark in ""Singin' in the Rain"" and Inspector Clay in ""Plan 9 from Outer Space"".",Mark Donovan was born on an even day,born on the 12th,0,0,,0.353604347,0.341854274,-0.598131359
553906ec-9cfd-4c04-93b2-3ae1855088a6,"The Tragedy of Julius Caesar is a tragedy by William Shakespeare, believed to have been written in 1599. It is one of several plays written by Shakespeare based on true events from Roman history, which also include ""Coriolanus"" and ""Antony and Cleopatra"".",Julius Cesar was written was written after the birth of Christ,Julius Cesar was based on events which really happened.,0,0,,0.373918891,-0.075594328,-0.23975879
799cd738-777f-401b-a99e-31e2f6ec46b0,"The Alfa Romeo Brera and the Alfa Romeo Spider (Type 939) are two sports cars manufactured by Alfa Romeo respectively between 2005-2010 and 2006-2010. The Brera is a 2+2 coupé, while the Spider is its roadster version. Both models were built by Pininfarina.",The Alfa Romeo Brera and the Alfa Romeo Spider were manufactured for the same duration of time  ,"The statement says that the Brera was manufactured from 2005-2010, while the Spider was 2006-2010, so it was not the same span of time. The computer was likely fooled because it could not distinguish between the significance of the dates given.",2,0,,1.062963605,-0.543931544,-0.644146681
305b8a68-513a-492c-a12d-3582bad07db7,"How to Steal a Million is a 1966 heist comedy film, directed by William Wyler and starring Audrey Hepburn, Peter O'Toole, Eli Wallach and Hugh Griffith. The picture is set and was filmed in France, though the characters speak entirely in English. Audrey Hepburn's clothes were designed by Givenchy.",How to Steal a Million is funny.,"It says it is a comedy. A comedy is a funny film made to make people laugh. By definition, a comedy is funny. ",0,1,,0.650511444,1.449942827,-1.94236064
421f5eb4-f591-40d1-abbc-ee4ccd10eea0,"The Big Cube is a 1969 American thriller film directed by Tito Davison and starring Lana Turner, Karin Mossberg, George Chakiris, Daniel O'Herlihy and Richard Egan; it was one of Lana Turner's last movies. It is notable for its aggressive portrayal of LSD use and the 1960s youth counterculture as vicious evils.",The Big Cube had a lot of drugs,It's about LSD,0,1,,-2.942256212,2.359250546,0.171177611
4042c313-e811-4628-8516-8243620afab1,"Harry Brand (October 20, 1895 – February 22, 1989) was an American press agent. Described as ""the mastermind who made Shirley Temple the most famous child star in history, Betty Grable a GI Joe pinup girl and Marilyn Monroe a sex goddess,"" Brand was the head of publicity at 20th Century Fox from 1935 until 1962.",Brand was the head of publicity at Fox for half a decade,My statement is definitely incorrect because the statement says he was the head of Fox from 1935-1962 (nearly 30 years) and I said he was the head of Fox for half a decade (5 years). The system may not know how much time half a decade is when written out.,2,0,,2.771073341,-1.597312093,-1.795978665
7fe00b5d-b8e4-4265-975a-f01f7adc704c,"""You & Me"" is a 1985 single by The Flirts, a vocal trio based in New York City. The single, taken from their album ""Blondes, Brunettes, and Redheads,"" was produced by Bobby Orlando, the creator/founder of the group, and shared co-writing credits with Clifton ""Jiggs"" Chase. The featured vocalists on this single were Tricia Wygal, Debra ""Debbie"" Gaynor, and Christina Criscione.",The Flirts's members live in New York. ,"The local trio are based in New York, but we don't know if they all live there. ",1,0,,1.993019223,0.867747486,-2.851797819
5cde9c80-0cf1-43f8-84a6-d04beea365af,"The Samsung Galaxy Tab 7.7 is a tablet computer of a series of Android-based tablet computer produced by Samsung, introduced on 1 September 2011 at IFA in Berlin. Related models are the Galaxy Tab 7.0 Plus, Samsung Galaxy Tab 2 7.0, and Samsung Galaxy Tab 3 7.0.","The Samsung Galaxy 7.7 came out on the market following the release of related models Galaxy Tab 7.0 Plus, Samsung Galaxy Tab 2 7.0, and Samsung Galaxy Tab 3 7.0, all Android-based tablets. Samsung will introduce a Galaxy Tab in Berlin on 1 September, 2111. ",Since September 1st 2111 is in the future it can not be stated one way or the other if Samsung will introduce another Galaxy Tab on that date.,1,1,,-1.256617308,1.449153304,-0.277644962
2346d018-6436-4b2e-befe-0d0c056ad2c8,"Sidalcea oregana"" var. ""calva, the Wenatchee Mountains checker-mallow, is a very rare flowering plant variety that occurs only in five locations in the Wenatchee Mountains of Chelan County, Washington, United States. The plant has been placed on the Endangered species list. It is the rarest known plant in Washington state.","Sidalcea oregana"" var. ""calva shows up in Spain.","I said it is in Spain, but it is in 5 locations in the United States. ",2,2,,-3.160899639,-0.295355797,2.593292236
bc135db6-dce3-4e6e-b196-c630bc58d2a3,"Charlotte Marie Pomeline Casiraghi (born 3 August 1986) is the second child of Caroline, Princess of Hanover, and Stefano Casiraghi, an Italian industrialist. She is ninth in line to the throne of Monaco. Her maternal grandparents were Rainier III, Prince of Monaco, and American actress Grace Kelly. She is named after her maternal great-grandmother, Princess Charlotte, Duchess of Valentinois.",Casiraghi was born in the eighth month.,August is the eighth month of the year. The system was confused by the context.,0,2,,-0.034214556,-0.589169443,0.464355618
738283cf-30f7-4550-b0f3-eabcd13e2ea1,"""Hang On"" is a song by the band Weezer. The song impacted radio on February 15, 2011. It is the seventh track and second single from their eighth studio album, ""Hurley"". The album version of ""Hang On"" is co-written by Rick Nowels and features Canadian actor Michael Cera on backing vocals and pseudo-mandolin. The single version features no mandolin, and contains a harder sound.",If you listen carefully you can hear Michael Cera in on Weezers song,Michael Cera is a back vocal,0,1,,-0.51106137,1.472523332,-0.915063798
ab9bdad8-cbdd-4be8-b3ab-fb3799556326,"Hakea microcarpa , commonly known as small-fruit hakea is a flowering plant in the family Proteaceae and is endemic to eastern Australia. It is a spreading shrub, often growing in woodlands, heathlands and near swamps in montane areas of eastern Australia.",the plant can grow in mountains,it is not known whether or not it can grow there,1,1,,-1.42093122,1.010408521,0.27592802
49ae1395-37bf-4178-a511-00fe3aea8579,"Fire!! was an African-American literary magazine published in New York City in 1926 during the Harlem Renaissance. The publication was started by Wallace Thurman, Zora Neale Hurston, Aaron Douglas, John P. Davis, Richard Bruce Nugent, Gwendolyn Bennett, Lewis Grandison Alexander, Countee Cullen, and Langston Hughes. After it published one issue, its quarters burned down, and the magazine ended.",Thousands of issues were published.,Only one issue was published.,2,1,,-3.737841845,1.945107102,1.172627926
6a45d45a-cc08-46a3-a1d9-f7b9f7eb23c8,"The 2011 Sudirman Cup was the twelfth tournament of the Sudirman Cup. It was held from May 22–29, 2011 in Qingdao, China. According to the Badminton World Federation (BWF) 32 teams have confirmed their participation, for the first time twelve teams competed in the elite group to battle for the title.",The 2011 Sudirman Cup was held more than 6667 days ago.,6667 days is around 18 years and it was held about 8 years ago. It's difficult because I used 6667 days as the measurement.,2,2,,0.191123754,-2.414525509,1.428749204
59bc471b-d5b7-40a1-b41c-4398a45527d1,"The Feed icon is for indicating that a web feed is available on a web page. It was originally invented for the use of RSS, but it is also common for Atom and other web feeds now. The icon is normally orange, with hex code #FA9B39. The original icon was created by Stephen Horlander, a designer at Mozilla.",The Feed icon was invited for the use of RSS.,It states that the icon was created for the use of RSS.,0,1,,-0.523767591,0.723008931,-0.180188254
900c8169-9a45-44c5-a25e-db6565a5ecbd,"2 Cool 2 Be 4gotten is a 2016 Filipino coming-of-age drama film directed by Petersen Vargas in his feature-length directorial debut and written by Jason Paul Laxamana. The film stars Khalil Ramos, Ethan Salvador and Jameson Blake. It depicts the mysterious coming-of-age tale of Felix after he met half-American Snyder brothers, Magnus and Maxim.",the most well known actor in the film is natalie portman,"she is not in the movie, therefore it is not correct",2,1,,-3.510928869,2.369914532,0.566729784
5274927a-1473-4787-8256-13cd61d9d53f,"Richard Colson Baker (born April 22, 1990), better known by his stage names MGK and Machine Gun Kelly, is an American rapper and actor, from Cleveland, Ohio. MGK embarked on a musical career as a teenager, releasing a mixtape in 2006. He went on to release four more mixtapes.",Richard Colson Baker was known for being gentle.,Richard Colson Baker was popular in Europe.,1,1,,-1.621920466,2.197460175,-0.69772768
3253412e-c73a-48a1-ad6e-4d1ab1dd778b,"Operation Mojo is part documentary and part rock-mockumentary musical comedy of the TEENick series The Naked Brothers Band. It's the sixth television movie of ""The Naked Brothers Band"", and the second of season 3. The movie aired on Nickelodeon on November 22, 2008",The Naked Brothers Band was popular for teens.,Reason: It aired on TEENick with multiple seasons.  Why: Popularity never mentioned in original context.,0,1,,-2.127006769,2.90223074,-0.99952215
a9caacbe-9b01-4442-bdc6-e660fa56095a,"Wang Tieguan ()is a Chinese noted geologist,Academician of the Chinese Academy of Sciences,Professor of China University of Petroleum,PhD Tutor born in December,1937,born in Shanghai City,People's Republic of China in December,1937, graduated from Beijing Petroleum Geology School(predecessor of Yangtze University)in 1956 and from Beijing Petroleum Institute in 1965.",Wang Tieguan never lived in China after 1966.,The context statement only says that Wang Tieguan graduated from Beijing Petroleum Institute in 1965. The statement never says where he lived after 1966.,1,2,,-2.605717659,0.873581588,1.253495336
0846af45-9537-45ac-8a3c-4fca8d17f00f,"NBA 2K9 is a basketball simulation video game developed by Visual Concepts and published by 2K Sports. It is the tenth installment in the ""NBA 2K"" franchise and the successor to ""NBA 2K8"". It was released in 2008 for PlayStation 2, PlayStation 3, Xbox 360, and Microsoft Windows. Kevin Garnett is the cover athlete of the game. ""NBA 2K9"" is the predecessor to ""NBA 2K10"" in the ""NBA 2K"" series.","NBA 2K10 is the last in the ""NBA 2K"" series.",It is unknown based on given information whether there are any more installments in the series.,1,1,,-3.246689558,2.473815918,0.282154441
5fd09963-55a0-4007-82e1-d7e5ebf992b1,"Muccan or Muccan Station is a pastoral lease and cattle station that once operated as a sheep station, located approximately 68 km north east of Marble Bar and 155 km south east of Port Hedland in the Pilbara region of Western Australia. Kookenyia Creek and the De Grey River run through the property. The country is gently undulating with large areas of spinifex.",Muccan Station is on the radio,its a cattle station,2,2,,-3.014693022,-0.031845368,2.287720919
7a6d3722-c7e8-4481-93e5-dbcd8736fdbb,"Plainfield South High School, or PSHS, is a four-year public high school located in Joliet, a southwest suburb of Chicago, Illinois, in the United States. It is part of the Plainfield Community Consolidated School District 202, which also includes three other high schools: Plainfield Central High School, Plainfield North High School and Plainfield East High School.",PSHS is in south west of Chicago,PSHS is in Joilet which is south west of Chicago,0,0,,0.837617159,-0.292151779,-0.534866393
fa5c4931-354e-4c74-8758-e6a868d6400f,"George Edward Foreman (born January 10, 1949) is an American former professional boxer who competed from 1969 to 1977, and from 1987 to 1997. Nicknamed ""Big George"", he is a two-time world heavyweight champion and an Olympic gold medalist. Outside the sport he is an ordained minister, author, and entrepreneur.",George Foreman returned to boxing after a 10 year hiatus ,"1969 to 1977, and from 1987 to 1997",0,1,,-2.679648161,1.150991797,1.072457075
d982d1c2-9434-41e5-883d-fe04d32242d8,"John Michael Stipe (born January 4, 1960) is an American singer, songwriter, musician, film producer, music video director, visual artist, and philanthropist. He is best known as the lead singer of the alternative rock band R.E.M. from their formation in 1980 until their dissolution in 2011.",John Michael Stipe is known for giving away money.,"It says he is a philanthropist, which means giving away money to charity or individuals. Thus he is known for giving away money.",0,1,,-2.030859709,2.016032219,-0.20350489
b2676d40-0f72-450c-8011-68562777dfeb,"G.I. Joe: Ninja Battles is a film that was released on DVD in late 2004, as part of the Ninja Battles set of figures. In it, the history of the Arashikage Clan, as well as the history of Snake Eyes and Storm Shadow's rivalry, are examined through a series of trials. Scenes from both """" and """" are used, with a brief period of new animation at the end of the movie.",The film was released in the cinema.,"We know it was released on DVD, but not if it was also shown in cinemas.",1,2,,0.02143264,-0.053670458,0.068747729
01a5dff3-9782-46bc-8efa-d5e0c74447b9,"Pavel Sergeyevich Alexandrov (Russian: Па́вел Серге́евич Алекса́ндров ), sometimes romanized Paul Alexandroff or Aleksandrov (7 May 1896 – 16 November 1982), was a Soviet mathematician. He wrote about three hundred papers, making important contributions to set theory and topology.",Pavel Sergeyevich Alexandrov wrote in Russian.,"Pavel Sergeyevich Alexandrov was Russian, but we don't know what language he wrote his papers in. The algorithm assumes his written language preference by his nationality.",1,0,,1.239314556,1.217909932,-2.318360806
6d4ccc21-173c-4e25-b436-f56175dd6a8e,"Kimberly Ane Peirce (born September 8, 1967) is an American feature film director, best known for her debut feature film, ""Boys Don't Cry"" (1999). Her second feature, ""Stop-Loss"", was released by Paramount Pictures in 2008. Her most recent feature film, ""Carrie"", was released on October 18, 2013.",Kim Peirce was born on the eight day of September in the early 1960s.,She was born in the late 1960s. ,2,0,,0.595946789,-0.095919445,-0.452695221
ef0063f3-80b8-49b0-b51a-dec42132bb8b,The 2017 Congolese police decapitation attacks occurred on 23 March 2017 in the DR Congo. About 40 police officers were ambushed then decapitated. Six police officers were released. All of the surviving police spoke the Tshiluba language. The Kamwina Nsapu terrorist group attacked the police convoy.,The Kamwina Nsapu group spoke the Tshiluba language.,"Since the text stated that the police officers spoke this language, the agent may have picked up the name of the language and linked it to that being the language spoken, but it doesn't necessarily mean that the terrorist spoke this language. ",1,2,,-1.952696443,0.448870689,1.160551786
f9b945d7-d62b-4635-80ec-01e03486306c,The Enlistment Act 1970 is a statute of the Parliament of Singapore that caters for the enlistment of persons in the Singapore Armed Forces. The law repeals the Singapore Army Act and People’s Defence Force Act of 1965 and is designed specifically to subject enlisted personnel under military law during the period of enlistment and service.,The Enlistment Act 1970 repeals the previous law and enables the Singapore army to breathe underwater,"No one can breathe under water, especially not due to a law being passed, so the statement is incorrect ",2,2,,-2.512721539,0.626012146,1.421050549
0f56bb65-964d-409b-b922-d4f1fc183632,"New Orleans Square is a themed land found at Disneyland Park in Anaheim, California. Based on 19th-century New Orleans, Louisiana, the roughly three-acre area was the first land to be added to Disneyland after the park's opening, at a cost of $18 million. It is exclusive to Disneyland, although a similarly themed area can be found within Adventureland at Tokyo Disneyland.",New Orleans Square has been closed for many years,"statement is in present tense noting it is still open, system assumes this is not the case",2,1,,-2.817753315,1.641021609,0.731363714
a5063267-ac04-4b8c-8bd0-d2c75f3a34d1,"David Halberstam (April 10, 1934 – April 23, 2007) was an American journalist and historian, known for his work on the Vietnam War, politics, history, the Civil Rights Movement, business, media, American culture, and later, sports journalism. He won a Pulitzer Prize for International Reporting in 1964. In 2007, while doing research for a book, Halberstam was killed in a car crash.",The reporter was popular for his pieces on history,It states that he was known for work on historical events,0,1,,-2.135065079,3.456296682,-1.542397261
73f0160d-3bd5-4d64-a102-0645d986acd9,"The ostrich or common ostrich (""Struthio camelus"") is either one or two species of large flightless birds native to Africa, the only living member(s) of the genus ""Struthio"", which is in the ratite family. In 2014, the Somali ostrich (""Struthio molybdophanes"") was recognized as a distinct species.",The ostrich is a large bird that hates flying.,The system thought that something that is flightless hates flying but it doesnt.,1,1,,-2.461679697,1.847818017,0.278897941
27af7a32-d6ad-4c68-9da6-7f318a9196e1,"Laura Warholic; or, The Sexual Intellectual is a 2007 novel by Alexander Theroux. The plot concerns the relationship between Eugene Eyestones, the writer of an advice column called ""The Sexual Intellectual"", and his editor's ex-wife, Laura Warholic, whom Eyestones pities more than likes. This basic story provides the jumping off point for Theroux's satire of American culture.","Laura Warholic; or, The Sexual Intellectual starts with Eugene and Laura already being divorced.",There's nothing in the statement about when they are divorced. The only information is that at some point in the book Laura becomes Eugene's ex-wife.,1,2,,-3.635814905,0.551139235,2.288286448
dde4680b-eff5-498b-8e42-02abdf00339c,The MAV-1 (Maneuvering Air Vehicle) is a low observable Unmanned Air Vehicle prototype developed between ST Aerospace and Defence Science and Technology Agency for its swarming unmanned air vehicle research programme. The prototype was unveiled in Asian Aerospace 2004 and the first test flight was reported in 2005.,The MAV-1 is controlled by a person.,"Even unmanned air vehicles can be remotely controlled by a human, but we do not know how this one is controlled.",1,1,,0.863460541,0.992494941,-1.67920661
cf92ed16-f6e6-4a63-958b-8e9248e3f584,"In guitar music, especially electric guitar, a power chord    (also fifth chord) is a colloquial name for a chord that consists of the root note and the fifth. Power chords are commonly played on amplified guitars, especially on electric guitar with distortion. Power chords are a key element of many styles of rock and especially in heavy metal, and punk rock.",Power chords are played in more than amplified guitars ,"They are commonly played in amplified guitars, but not only",0,1,,-0.158090115,0.477449238,-0.211715341
1ced4ad9-cfe9-48c3-9fba-2ab3ee17f976,"National Highway 26 (NH 26), (previously National Highway 43), is a National Highway in India, that connects Raipur in Chhattisgarh and passes through Odisha to connect with Natavalasa in Vizianagaram district of Andhra Pradesh. It connects National Highway 5 and National Highway 6 and transverses the Eastern Ghats.",National Highway 5 and 6 traverse the Eastern Ghats.,"The article only states highway 26 transverses the Eastern Ghats, it does not say if highway 5 or 6 do. The AI gets confused because of that statement being tacked on at the end  of the last sentence and automatically attributes it to the nouns in that sentence.",1,0,,1.847804546,-1.094365597,-1.076474547
43beeea0-8065-4adc-9971-3c4733597ad1,"The office of the Governor of Abia State is an elected position. The governor of Abia State is the chief executive of the state and its executive branch. Eight different people have served as governor of Abia State since the state was created on August 27, 1991. The current governor is Okezie Ikpeazu of the People's Democratic Party, in office since May 29, 2015.","The famous politician Okezie Ikpeazu is the current governor of Abia State, he is the first ever person to be elected as the governor of the large Abia State","Okezie Ikpeazu is the 8th person to be elected as the governor, not the first one so my statement is incorrect",2,1,,-1.16129756,3.234479189,-2.129059553
7ae1cac4-7019-4285-aae5-fcdb256ac1d1,"Mineral County Airport (FAA LID: 9S4) is a county-owned public-use airport located two nautical miles (3.7 km) southeast of the central business district of Superior, a town in Mineral County, Montana, United States. According to the FAA's National Plan of Integrated Airport Systems for 2011-2015, it is categorized as a ""general aviation"" facility.",Mineral County Airport is in the southern hemisphere.,Mineral County Airport is in the eastern hemisphere.,2,1,,0.14530769,0.524964929,-0.542910397
f374383e-664c-4597-bec1-fdbcb161aee8,"The ""Charleston""-class amphibious cargo ships were a class of amphibious cargo ships in service with the United States Navy. These ships served in Amphibious Readiness Groups between 1968 and 1994. The ships were the last amphibious cargo ships built for the U.S. Navy, their role having been taken over by amphibious transport docks.","The ""Charleston""-class amphibious cargo ships were not able to float",does not understand that a boat necessarily floats,2,1,,-2.298789978,1.02187705,0.915735006
b3c5f8ab-eb68-4c9e-abc0-fb2a71392d79,"Gerard A. ""Gerry"" Salton (8 March 1927 in Nuremberg – 28 August 1995), was a Professor of Computer Science at Cornell University. Salton was perhaps the leading computer scientist working in the field of information retrieval during his time, and ""the father of information retrieval"". His group at Cornell developed the SMART Information Retrieval System, which he initiated when he was at Harvard.",Salton was the only professor at Cornell.,He was not the only profession at Cornell. Not sure why the system got it wrong.,2,1,,-2.545608759,1.440212965,0.720441103
39a550b5-686c-489b-b734-f91c80672273,"Miriam Auhea Kalani Kui Kawakiu o Kekāuluohi Kealiʻiuhiwaihanau o Kalani Makahonua Ahilapalapa Kai Wikapu o Kaleilei a Kalakua also known as Kaʻ ahumanu III (July 27, 1794 – June 7, 1845), was Kuhina Nui of the Kingdom of Hawaii, a queen consort of both King Kamehameha I and Kamehameha II, and mother of another king.",Kaʻ ahumanu III was born on the seventh day of the month.,Kaʻ ahumanu III was born on the twenty-seventh day of the month.,2,0,,0.257759929,-0.162981093,-0.128588751
924ba869-0650-4e84-802b-ab15eb9198b9,"The following details notable events from the year 2005 in Northern Ireland. Northern Ireland is a part of the United Kingdom in the north-east of the island of Ireland. It is variously described as a country, province or region of the UK, amongst other terms. Northern Ireland shares a border with the Republic of Ireland to the south and west.",Northern Ireland has a border with the United Kingdom.,Nothern Ireland is part of the United Kingdom.,2,0,,3.461264849,-0.80383122,-3.173503637
91ab3c5b-dbe0-4f42-8cd9-d2d79ce8aa5d,"On 10 September 2016, a man armed with a knife attacked another man walking his dog in Minto, a suburb of Sydney, Australia. As he stabbed the victim the accused allegedly shouted ""someone is going to die today."" The perpetrator subsequently sought to attack police, but was arrested a short time later.",10 September 2016 has a z.,There isn't that letter.,2,2,,-2.420205355,-1.166847467,2.706813812
6c7819a8-22b5-4e93-82c9-4b6b3db01604,"The Malloreon is a five-part fantasy book series written by David Eddings, which follows ""The Belgariad"". The Malloreon is set in the same world as The Belgariad, but expands on several aspects of the setting, especially the eastern continent of Mallorea.","The Belgariad, although published before the Malloreon series, was in fact written after it.",There is no information in the given text stating in which order the books were actually written.,1,2,,0.080474235,-0.172548458,0.08320757
995ec9af-19bb-4fe8-ac59-6e3f5fcb1c29,"Alexander Stewart Jolly (1887–1957) was a Sydney-based architect, published poet and children’s author in the early 20th century. His buildings are primarily in Sydney's northern suburbs and the north coast of New South Wales. His architectural work was strongly influenced by Frank Lloyd Wright’s School in Chicago, as well as the Arts and Crafts movement of the time.",Alexander Stewart Jolly was born in Australia.,"If he was a Sydney-based architect, it stands to reason that he was born in Australia.",0,1,,-0.222064599,1.280495167,-0.990803063
21d13f0b-1db3-4540-bd26-0ad09749dd6c,"Albert Ernest Clifford ""Cliff"" Young, OAM (8 February 19222 November 2003) was an Australian potato farmer and athlete from Beech Forest, Victoria, best known for his unexpected win of the inaugural Sydney to Melbourne Ultramarathon in 1983 at 61 years of age.","Albert Ernest Clifford ""Cliff"" Young died ten years after 2000.","Albert Ernest Clifford ""Cliff"" Young died 3 years after 2000.",2,2,,-1.247371435,-0.627896667,1.426936626
98523207-06a8-4d21-b50b-a128cfa18444,"Jaeden Wesley Lieberher (born January 4, 2003) is an American actor. He is known for starring as Bill Denbrough in the horror film ""It"" (2017), and for his leading roles in the films ""St. Vincent"", as Oliver Bronstein, ""Midnight Special"", as Alton Meyer, ""The Confirmation"", as Anthony, ""The Book of Henry"", as Henry Carpenter.",Jaeden Wesley Lieberher  was born after the 20th century,Jaeden Wesley Lieberher  was not alive in the 19th century,0,0,,1.414583564,-2.146456718,0.125642911
949a2b63-ccdc-486f-8bba-892d25d5a79e,"Escape from Suburbia: Beyond the American Dream is a 2007 Canadian documentary film written and directed by Gregory Greene, as a sequel to Greene's film ""The End of Suburbia"", and set to address what is termed ""the upcoming energy crisis"". Through interviews with individuals, Gregory Greene outlines potential solutions to the coming energy crisis.",Escape from Suburbia: Beyond the American Dream was written right after The End of Suburbia,It is not known how long after it was written from the original,1,1,,-0.850299776,0.974034667,-0.139859036
69861259-1b88-4c15-b611-2f1b39f150d0,"The Icelandic national under-18 basketball team is the representative for Iceland in international Under-18 age basketball competitions, and it is organized and run by the Icelandic Basketball Federation. The team represents Iceland at the FIBA Europe Under-18 Championship. It is coached by Friðrik Ingi Rúnarsson.",Friðrik Ingi Rúnarsson is a player on the basketball team.,He's the coach of the team so he can't be a player. It's difficult because this isn't mentioned explicitly and requires some complex understanding of the subject.,2,0,,1.660582304,0.882828057,-2.479576826
13422d66-d617-4cda-9e22-2886f5dce5e1,"How Not to Die: Surprising Lessons on Living forever, Safer, and Healthier from America’s Favorite Medical Examiner is a book about safe and healthy living written by Jan Garavaglia, aka ""Dr. G"", who is Chief Medical Examiner for the District Nine (Orange-Osceola) Medical Examiner's Office in Florida.","How Not to Die: Surprising Lessons on Living forever, Safer, and Healthier from America’s Favorite Medical Examiner was written by Dr J","No, How Not to Die: Surprising Lessons on Living forever, Safer, and Healthier from America’s Favorite Medical Examiner was written by Jan Garavaglia, aka ""Dr. G""",2,0,,1.922779918,-1.181769729,-1.091271281
9cece4a0-3b02-4876-a7d0-6a32cb97b9d9,"Multnomah University (MU) is a non-denominational Christian university in Portland, Oregon, United States. Multnomah consists of a college, graduate school, seminary and Degree Completion Program, and the university offers bachelor's, master's and doctorate degrees in a wide range of fields.",Multnomah University is located on the West coast of the U.S.,"The context states that Multnomah University is in Portland, OR which is on the U.S.A.'s west coast. The computer might not know where Oregon is in the United States",0,0,,1.656991243,-1.68508327,-0.454388887
40742852-60f7-48db-8541-eeb67d108913,"Connacht Rugby (Irish: ""Rugbaí Connachta"" ) is one of the four professional provincial rugby teams from the island of Ireland. Connacht competes in the Pro14 and the European Rugby Challenge Cup. The team represents the IRFU Connacht Branch, which is one of four primary branches of the IRFU, and is responsible for rugby union throughout the geographical Irish province of Connacht.",The team plays in the Republic of Ireland.,"The Island of Ireland encompasses the Republic, as well as Northern Ireland.",0,0,,1.836118579,-0.081044868,-1.847358942
d86f680b-fb09-4992-a7c5-d5238632442d,"Edmund Quincy III ( ; 1681–1737) was an American merchant and judge. He was the son of Col. Edmund Quincy II (1627-1698) II and his second wife, Elizabeth Gookin. He married Dorothy Flynt and had 7 children. Four lived to adulthood, including Edmund Quincy IV and Dorothy Quincy, who was the topic of a famous poem by Oliver Wendell Holmes, Sr.",Edmund Quincy III married his second wife Dorothy Flynt.,I used the fact that his father had married a second wife to make the statement definately incorrect.,2,1,,-0.515413642,0.787052572,-0.251599818
1ac9f196-bb4d-47c3-94c8-3e1d1691c236,"Dopamine is the fifth studio album by American rock band Third Eye Blind, released on June 16, 2015. It is the band's first studio album since 2009's ""Ursa Major."" The album's first single, ""Everything Is Easy,"" was released on May 8, 2015, along with a cover version of the Beyoncé song ""Mine."" The album debuted at No. 13 on the Billboard 200, selling over 21,000 copies in its first week.",The album was released in the century after the century of the 1900's,"It was released in the century after last, (2000's), I think I got the model fooled by that.",0,2,,-0.179827452,-0.60567838,0.609518409
a827a1e8-77ae-40a4-8b7b-6b0df758bb2a,"Hillcrest School District is a school district based in Strawberry, Arkansas, United States. The district encompasses 266.08 mi2 of land in Lawrence, Independence, and Sharp counties and serves portions of Strawberry, Evening Shade, Poughkeepsie, Smithville, Williford, Cave City, Ravenden, Black Rock, Imboden, Saffell, Lynn, and Powhatan.",Hillcrest School District has a small geographical area,266 square miles seems large to me,2,0,,2.674185753,-0.441843957,-2.515134573
edc13315-b2ae-4dee-870d-6b66dcfb550a,"A meat analogue, also called a meat alternative, meat substitute, mock meat, faux meat, imitation meat, or (where applicable) vegetarian meat or vegan meat, approximates certain aesthetic qualities (primarily texture, flavor and appearance) and/or chemical characteristics of specific types of meat. Many analogues are soy-based (see: tofu, tempeh) or gluten-based.",Meat analogues do not contain meat.,"Meat analogues are either vegetarian or vegan, so they will not contain meat. I think that the system was confused because the word ""meat"" is used so often in the context.",0,2,,-2.429653883,-1.984649301,3.329881907
